Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
55  813  15  1  0.5305221828579051  0.4892849947539064  0  
56  825  12  1  0.4493599902843257  0.4129716074055227  0  
57  839  14  1  0.5509647846132607  0.4992511042869728  0  
58  850  11  1  0.4858875729345474  0.3849035147831374  0  
59  865  15  1  0.5720856589893117  0.4720613573386491  0  
60  877  12  1  0.4873490352027547  0.4408101304087687  0  
61  889  12  1  0.4607663675336200  0.4214190832216720  0  
62  903  14  1  0.5678379370484852  0.4922753271918436  0  
63  914  11  1  0.4848631197249564  0.4195332385945745  0  
64  929  15  1  0.5869188532915959  0.4740501708026484  0  
65  941  12  1  0.5439172519414173  0.4435575046869116  0  
66  956  15  1  0.5909881454545313  0.5246928005957580  0  
67  969  13  1  0.5102140572696456  0.4340394000567440  0  
68  983  14  1  0.5146194632083037  0.4945593578363180  0  
69  996  13  1  0.5348035373653510  0.4954321547989115  0  
70  1010  14  1  0.5613573226574922  0.4898195078005058  0  
71  1022  12  1  0.5206936582876022  0.4098796413855912  0  
72  1034  12  1  0.5071567239230494  0.4401718230447850  0  
73  1048  14  1  0.5872050860266061  0.5374059382685085  0  
74  1061  13  1  0.5629970402786225  0.4849147658569964  0  
75  1073  12  1  0.5285523528425001  0.4744989003647875  0  
76  1088  15  1  0.5857564825965860  0.5391293145019130  0  
77  1100  12  1  0.6001813256050282  0.4623810549364061  0  
78  1116  16  1  0.5857288761061723  0.5537955675108578  0  
79  1129  13  1  0.5388534135976890  0.4892198743822063  0  
80  1143  14  1  0.5331974183280803  0.4773673382464231  0  
81  1155  12  1  0.5152402993741744  0.4318513096167923  0  
82  1170  15  1  0.5636736323233180  0.5056503168383030  0  
83  1183  13  1  0.5058568022529197  0.4670756704495602  0  
84  1198  15  1  0.5666311432263691  0.4924471252681681  0  
85  1210  12  1  0.4792405364701002  0.4203952153244485  0  
86  1222  12  1  0.5693076373517235  0.4560273927496336  0  
87  1236  14  1  0.5452870289213726  0.4805379032416216  0  
88  1250  14  1  0.5276876916497583  0.4626063197355835  0  
89  1262  12  1  0.5212936366827825  0.4490728853991732  0  
90  1274  12  1  0.5227150209849859  0.4301276592273319  0  
91  1288  14  1  0.5198359092387033  0.5055872011576521  0  
92  1299  11  1  0.4610555059377354  0.4236876859856922  0  
93  1315  16  1  0.5490290169849594  0.5128263582774211  0  
94  1328  13  1  0.4946729099156725  0.4554531731479023  0  
95  1342  14  1  0.5435614513282857  0.4928787137332340  0  
96  1353  11  1  0.4841103627426137  0.3973969210964101  0  
97  1368  15  1  0.5603002127475978  0.4862320021893047  0  
98  1382  14  1  0.5870708852489195  0.5007612661941591  0  
99  1396  14  1  0.4756411187103646  0.4843177062333138  0  
100  1410  14  1  0.5291678696915710  0.4934016845402642  0  
