Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  avgConvRate(1)  deleted_Columns  
38  102  2  1  0.0376544071973040  0.0103980079449113  0  
39  104  2  1  0.0376473433944412  0.0110907499964366  0  
40  106  2  1  0.0376390810478239  0.0119066694509186  0  
41  108  2  1  0.0376291840249512  0.0129443010967638  0  
42  110  2  1  0.0376169547011241  0.0142255149733149  0  
43  112  2  1  0.0376015637946443  0.0158347081365307  0  
44  114  2  1  0.0375812638766737  0.0179820078368239  0  
45  116  2  1  0.0375533117328657  0.0207814291517517  0  
46  118  2  1  0.0375122713671866  0.0248570822713334  0  
47  120  2  1  0.0374456231467279  0.0308671537927858  0  
48  122  2  1  0.0373223835592919  0.0409703651277136  0  
49  124  2  1  0.0370277845199016  0.0606616791564932  0  
50  126  2  1  0.0358179056414716  0.1148727347956155  0  
51  130  4  1  0.0983187397954336  0.1004366711221524  0  
52  132  2  1  0.0372852211626253  0.0173558755160642  0  
53  134  2  1  0.0380575127204617  0.0768264900204992  0  
54  136  2  1  0.0379711254988932  0.0349462616665485  0  
55  138  2  1  0.0377370715732729  0.0269402783063561  0  
56  140  2  1  0.0378298990211077  0.0224914264214822  0  
57  142  2  1  0.0377955606537704  0.0194034916929937  0  
58  144  2  1  0.0377840029498013  0.0168307193685480  0  
59  146  2  1  0.0377750523871691  0.0150676251409032  0  
60  148  2  1  0.0377668501734624  0.0136005413314215  0  
61  150  2  1  0.0377604202142682  0.0124436294387168  0  
62  152  2  1  0.0377543703136640  0.0115421485126709  0  
63  154  2  1  0.0377491195537975  0.0107738669069267  0  
64  156  2  1  0.0377444245670282  0.0101354729657230  0  
65  158  2  1  0.0377401181303017  0.0096109253003693  0  
66  160  2  1  0.0377361155079940  0.0091952303710842  0  
67  162  2  1  0.0377324009638062  0.0087872261755934  0  
68  164  2  1  0.0377290158604142  0.0084954087239495  0  
69  166  2  1  0.0377256243528693  0.0082450331246853  0  
70  168  2  1  0.0377224988897175  0.0080385571587710  0  
71  170  2  1  0.0377194217459084  0.0078697148668068  0  
72  172  2  1  0.0377164893302469  0.0077096737790413  0  
73  174  2  1  0.0377135848924022  0.0076497775103168  0  
74  176  2  1  0.0377106712313810  0.0075372768642219  0  
75  178  2  1  0.0377078980589266  0.0075269408260809  0  
76  180  2  1  0.0377049348572159  0.0075357746660757  0  
77  182  2  1  0.0377020497504614  0.0075407312661259  0  
78  185  3  1  0.0041844514221628  0.0141623384874088  0  
79  188  3  1  0.0015691374940031  0.0057943365882691  0  
80  191  3  1  0.0039625975124747  0.0148257003415948  0  
81  194  3  1  0.0018523914608258  0.0063663943792865  0  
82  197  3  1  0.0018265789904473  0.0115931757751412  0  
83  200  3  1  0.0038120998336053  0.0128104805409532  0  
84  203  3  1  0.0012365085822506  0.0056119534301251  0  
85  206  3  1  0.0048070365979041  0.0161486835249536  0  
86  209  3  1  0.0017081018378176  0.0049101353480346  0  
87  212  3  1  0.0051243937174675  0.0166137967183612  0  
88  215  3  1  0.0027943129713337  0.0076359534323859  0  
89  218  3  1  0.0022297554583632  0.0115520377340163  0  
90  221  3  1  0.0054177875033101  0.0174784927444261  0  
91  224  3  1  0.0023022798025471  0.0058455751737790  0  
92  227  3  1  0.0067210821284475  0.0208962659018549  0  
93  230  3  1  0.0034713820275279  0.0069285399602903  0  
94  233  3  1  0.0075960714589599  0.0178016030712796  0  
95  236  3  1  0.0071670489167511  0.0243353967371184  0  
96  239  3  1  0.0033147758235995  0.0086687466787333  0  
97  242  3  1  0.0105010471248222  0.0378480736787658  0  
98  245  3  1  0.0027851073050272  0.0078802174188751  0  
99  248  3  1  0.0175404942598089  0.0649203889597952  0  
100  251  3  1  0.0079711740955999  0.0258492958691524  0  
